state,district,_merge_flag,digital_gender_gap,internet_gender_gap,mobile_finance_gap,bank_account_gap,f_mean_age,f_mean_education,f_mean_yrs_edu,f_pct_literate,f_pct_primary_plus,f_pct_secondary_plus,f_pct_higher_sec,f_pct_college_plus,f_pct_sc,f_pct_st,f_pct_obc,f_pct_general,f_pct_hindu,f_pct_muslim,f_pct_christian,f_pct_sikh,f_pct_buddhist,f_pct_jain,f_pct_other_relig,f_mean_wealth_idx,f_mean_wealth_scr,f_pct_wealth_q1,f_pct_wealth_q2,f_pct_wealth_q3,f_pct_wealth_q4,f_pct_wealth_q5,f_pct_urban,f_pct_rural,f_mean_hh_size,f_pct_married,f_pct_never_married,f_pct_widowed,f_pct_divorced,f_pct_has_mobile,f_pct_mobile_fin,f_pct_uses_internet,f_pct_has_radio,f_pct_has_tv,f_pct_has_landline,f_pct_reads_news,f_pct_listens_radio,f_pct_watches_tv,f_pct_no_media,f_mean_bf_dur_c1,f_mean_bf_dur_c2,f_mean_bf_dur_c3,f_mean_bf_dur_c4,f_mean_bf_dur_c5,f_mean_bf_dur_c6,f_mean_bf_months_c1,f_mean_bf_months_c2,f_mean_bf_months_c3,f_mean_bf_months_c4,f_mean_bf_months_c5,f_mean_bf_months_c6,f_pct_ever_breastfed_c1,f_pct_ever_breastfed_c2,f_pct_ever_breastfed_c3,f_pct_ever_breastfed_c4,f_pct_ever_breastfed_c5,f_pct_ever_breastfed_c6,f_pct_currently_bf,f_pct_early_bf_c1,f_pct_early_bf_c2,f_pct_early_bf_c3,f_pct_early_bf_c4,f_pct_early_bf_c5,f_pct_early_bf_c6,f_n_respondents,m_mean_age,m_mean_yrs_edu,m_pct_no_edu,m_pct_primary_edu,m_pct_secondary_edu,m_pct_higher_edu,m_literacy_rate,m_urban_share,m_pct_sc,m_pct_st,m_pct_obc,m_pct_general,m_pct_hindu,m_pct_muslim,m_pct_christian,m_pct_sikh,m_pct_buddhist,m_pct_jain,m_pct_other_relig,m_mean_wealth_idx,m_pct_wealth_q1,m_pct_wealth_q2,m_pct_wealth_q3,m_pct_wealth_q4,m_pct_wealth_q5,m_mean_hh_size,m_pct_married,m_pct_in_union,m_pct_live_partner,m_pct_owns_mobile,m_pct_mobile_fin,m_pct_has_bank_account,m_pct_uses_internet,m_pct_reads_newspaper,m_pct_listens_radio,m_pct_watches_tv,m_pct_heard_fp_radio,m_pct_heard_fp_tv,m_pct_fp_newspaper,m_pct_fp_mobile,m_pct_fp_wall,m_pct_fp_internet,m_pct_currently_working,m_pct_worked_12m,m_pct_dv_goes_out,m_pct_dv_neglect,m_pct_dv_argues,m_pct_dv_sex,m_pct_dv_food,m_pct_dv_unfaith,m_pct_dv_disresp,m_pct_any_dv,m_pct_owns_house,m_pct_owns_land,m_pct_smokes_cigarettes,m_pct_smokes_bidis,m_pct_uses_tobacco,m_pct_drinks_alcohol,m_pct_drinks_freq,m_pct_has_diabetes,m_pct_has_hypertension,m_pct_respiratory,m_pct_thyroid,m_pct_heart_dis,m_pct_has_cancer,m_pct_kidney_dis,m_pct_high_bp,m_pct_high_glucose,m_mean_sys_bp,m_mean_dias_bp,m_mean_glucose,m_mean_waist_cm,m_mean_hip_cm,m_mean_wh_ratio,m_pct_father_beat,m_pct_wife_emp,m_n_respondents
bihar,purnia,Matched,26.011749,0,-9.1120167,70.46212,27.833561,.96856654,4.3755155,50.753082,50.753082,40.891502,5.2120686,5.2120686,21.804295,8.1843958,51.857929,16.701685,69.291916,29.331844,0,1.16019,.21605431,0,0,1.671967,-891983.4580182569,62.484272,19.519341,9.1299505,6.0482936,2.8181458,13.121475,86.878525,5.8373713,79.698029,18.101706,0,2.2002621,58.190811,11.211207,0,3.3177395,22.362637,.34678203,19.558353,12.173761,30.575863,60.239338,76.304955,94,94,94,,,24.686705,94,94,94,,,21.145126,0,0,0,,,26.793009,28.950369,,,,,,1984.585255384445,30.361559,5.5473137,30.417988,19.7834,0,38.850899,63.986214,15.256196,22.85017,16.126087,37.936817,23.086929,72.490257,27.509741,0,0,0,0,0,-1056629.5,73.361145,15.69571,6.9474487,3.2609262,.73476875,6.1031671,67.514725,67.514725,94.189476,84.20256,2.099191,70.46212,0,42.692314,23.851198,47.795811,38.78838,42.863018,29.37752,,41.498486,15.954651,72.543579,7.1934462,15.139766,17.376484,22.917513,9.5931063,12.759905,15.443098,24.959366,39.553356,50.783741,34.706127,6.0446172,3.4613519,50.147049,24.942299,15.465888,1.4611678,3.1438756,.7865268,1.5909026,3.9504192,0,0,6.6032228,21.842773,116.65014,75.452286,133.26503,124.4426,132.91924,.90070832,18.091,23.6649,362.9175878763199
bihar,katihar,Matched,48.483032,0,-5.1639056,80.568474,28.26511,1.0243578,4.56885,55.647789,55.647789,41.320084,5.4679031,5.4679031,15.834859,5.6726789,51.209553,25.16926,53.741062,45.827465,.2105047,0,0,0,.22096944,1.6783727,-860541.6550423463,58.255035,24.842646,9.6270342,5.3605852,1.9147019,9.114687,90.885315,5.5588183,77.837448,18.780704,0,3.3818476,37.298737,10.277886,0,3.775373,22.352274,.42089432,19.061586,8.0288153,30.850719,60.304653,71.41806,94,94,,,,22.910931,94,94,,,,27.674999,0,0,,,,25.06147,27.940617,,,,,,1687.458759307861,31.104931,6.311028,18.367109,25.395859,0,50.247772,63.475819,11.89006,22.502428,7.4702578,54.636646,14.441543,61.333984,35.665684,3.0003304,0,0,0,0,-899344.25,59.488445,28.329876,10.360763,.8717888,.94912899,5.8072052,59.540855,59.540855,98.474297,85.781769,5.1139808,80.568474,0,44.607632,14.498253,63.313271,6.9920406,39.143803,26.442972,,33.177967,13.574645,60.549397,20.818748,23.831236,28.152609,39.125996,3.0564313,33.252689,19.009829,51.608829,63.198627,56.139763,24.806129,2.0974214,5.1366286,39.908543,26.019287,8.5122795,2.2310801,1.628289,1.1890061,0,.81414449,1.7632734,1.8562185,14.41284,21.640099,119.46952,76.325424,125.45153,78.503342,86.984253,.90108263,25.687366,32.096279,280.7841846942902
bihar,madhepura,Matched,44.754066,0,.19487047,82.187248,28.308264,1.0380419,4.6276345,58.618076,58.618076,40.70763,4.4784923,4.4784923,21.38312,2.6697135,65.362328,9.4751873,93.055641,6.9443612,0,0,0,0,0,1.4417512,-1042869.694206807,71.628616,17.872572,6.6957035,2.3012753,1.50183,4.2950912,95.70491,5.8429065,81.296059,17.292864,0,1.4110819,48.032005,7.5611987,0,2.5229979,15.65445,.44106096,25.45853,6.1271214,39.492317,52.758224,71.611526,94,94,,,,20.481701,94,94,,,,27.582434,0,0,,,,24.068148,33.894939,,,,,,1132.472041189671,30.543894,7.3804927,15.705679,20.95417,0,52.585159,75.482353,3.7014854,16.860098,3.2779586,71.499962,8.3619852,94.861435,5.1385627,0,0,0,0,0,-1070290,69.406769,24.772442,4.1066527,1.7141336,0,6.2803683,70.426331,70.426331,100,92.786072,7.7560692,82.187248,0,45.605339,22.270092,60.346287,23.003733,55.77417,35.526356,,39.764389,24.776005,52.843803,24.012157,13.518074,17.650576,21.467937,4.143167,19.621277,14.12841,23.985006,33.352139,50.536991,34.405071,2.0188007,1.1441559,35.461845,20.116844,9.7834997,5.4015594,5.4566717,1.5168512,.78397143,1.8770356,0,.72403139,4.5657735,24.495279,114.28195,75.307457,127.71304,79.239479,92.606911,.91420388,36.049339,24.363474,193.6300023198128
bihar,saharsa,Matched,41.326424,0,-6.6972923,87.141068,28.098171,.88929445,4.1409268,45.938656,45.938656,38.120655,4.8701363,4.8701363,23.443443,6.4357772,52.368843,16.237827,87.810829,12.189171,0,0,0,0,0,1.6734637,-841321.8331203741,60.017979,22.990185,9.365221,4.8807187,2.7458971,10.464632,89.53537,5.8856483,82.790771,15.411828,0,1.7973986,53.447296,11.088172,0,3.3265381,22.209696,.26167527,19.59227,5.5828071,28.749603,62.176216,74.463638,94,94,,,,19.510689,94,94,,,,24.891573,0,0,,,,27.55411,38.684097,,,,,,1062.664009392262,29.015944,5.74019,38.191334,8.3216448,0,41.389854,63.407101,16.083372,34.142178,0,57.194256,8.6635675,83.404724,16.595272,0,0,0,0,0,-916236,64.095093,23.37467,10.999793,1.5304478,0,5.8003736,66.79406,66.79406,92.58918,94.77372,4.3908796,87.141068,0,30.596807,19.513351,31.706274,16.186739,24.918184,29.678198,,58.852173,11.779505,74.203262,6.8550191,15.321454,11.987579,21.132448,11.823345,5.8712978,25.58235,24.374849,44.954552,53.18964,35.523441,2.699476,5.5039468,43.315289,7.8399658,2.1716964,2.4916968,3.6923819,.77727425,0,0,0,0,9.4800615,23.982391,117.02505,76.103218,124.2354,86.519775,95.715851,.8953464,14.486629,2.8117111,212.2015398740768
bihar,darbhanga,Matched,40.442635,0,7.4246006,70.935081,28.405827,1.0186148,4.7718329,51.086132,51.086132,44.043354,6.7319946,6.7319946,26.819283,2.145704,45.60714,23.969707,82.753899,17.069691,0,.17641051,0,0,0,1.9144752,-625830.4476258329,48.081921,25.914377,14.689034,9.1036062,2.2110646,13.868068,86.131927,5.9929118,73.965309,24.000883,0,2.0338049,51.111076,11.744024,0,4.074244,26.611397,2.0707932,21.772276,7.3213873,35.728996,55.966072,76.125748,94,94,,,,20.635401,94,94,,,,23.295269,0,0,,,,21.942478,34.617031,,,,,,2534.992384791374,32.405369,7.6154909,19.61466,13.930882,0,45.952282,74.257889,19.574156,29.390091,4.7151818,45.215546,20.679184,86.180214,13.819785,0,0,0,0,0,-524213,40.334206,20.166769,31.975021,7.524004,0,5.9727273,62.648468,62.648468,95.553566,91.553711,19.168625,70.935081,0,55.59539,17.415775,50.097584,7.3837595,40.883911,47.610558,,66.330444,27.983892,65.991638,6.6718206,12.989475,7.607481,14.95688,12.581575,3.4027019,11.127418,17.269222,32.431053,44.12661,36.660755,4.0664887,1.7091639,41.952404,16.104923,6.5489712,3.5795979,.83716393,.80035084,1.4492428,0,0,1.4492428,25.561174,26.536406,122.98032,79.741539,123.85049,81.251701,87.0168,.93565321,3.8844817,6.310843,420.8864116668701
bihar,muzaffarpur,Matched,46.472099,0,7.7975378,81.396545,28.813761,1.3691294,6.4846253,67.985229,67.985229,59.04892,9.878787,9.878787,24.9765,1.9011037,52.051567,20.353951,90.976013,9.0239868,0,0,0,0,0,2.1656663,-447811.8064183737,41.084839,27.20145,14.356375,8.7769232,8.5804157,15.608422,84.391579,5.7768579,75.724892,22.814236,0,1.4608713,50.849182,7.7573404,0,3.1028318,39.825092,2.5900755,34.624214,9.4340696,49.542213,42.904289,76.261978,94,94,,,,22.178682,94,94,,,,23.279589,0,0,,,,21.505392,31.731834,,,,,,3154.712368011475,29.795998,7.9419875,15.870124,21.210981,0,36.948471,79.696899,19.401062,35.341949,.97784978,53.643841,10.036355,92.831535,7.1684642,0,0,0,0,0,-531187.13,38.838837,37.548672,9.6987066,7.4467635,6.4670205,5.5752301,63.159554,63.159554,97.222427,97.321281,15.554878,81.396545,0,58.201397,10.22266,65.96962,11.726521,48.344582,52.517517,,77.249702,38.216919,64.880646,4.3142233,2.3670187,4.8678102,8.4707212,4.9755459,5.7125697,10.592286,16.400669,22.07489,52.349518,37.480522,4.7864122,0,48.694077,15.668453,4.9048572,3.6638095,4.9060926,0,0,3.2335103,0,0,9.8581038,28.076994,117.47966,77.215637,158.19086,139.25987,137.36581,1.2121958,2.4918931,1.3509783,512.9671449661255
bihar,gopalganj,Matched,34.274277,0,7.2599735,80.764565,28.258289,1.3105512,6.2200732,67.864418,67.864418,56.045044,7.1456528,7.1456528,17.428537,4.677824,61.390865,14.520827,83.657578,16.342426,0,0,0,0,0,2.2691088,-350986.9144159741,28.213936,34.783974,23.454948,8.9715672,4.5755739,15.502922,84.497078,6.3941436,69.12336,28.61039,0,2.266248,58.613396,7.3260641,0,2.2281079,31.771708,0,18.712563,4.0094995,39.294659,53.478783,77.717369,94,94,,,,19.509621,94,94,,,,22.213451,0,0,,,,22.219872,39.429272,,,,,,1642.5892598629,29.369562,6.9875822,23.624016,10.040023,0,54.434776,76.107422,17.678387,15.494185,4.690578,66.952744,9.0721073,86.671677,13.328325,0,0,0,0,0,-409837.63,25.140308,44.898788,19.714836,9.4191027,.82696664,6.0252652,51.778908,51.778908,98.501503,92.887672,14.586038,80.764565,0,41.081905,16.28265,48.774189,9.0513744,32.257034,42.972435,,45.064159,29.730669,71.907501,9.9424076,4.0446582,2.413723,3.2406898,.85313159,3.1284974,1.7067319,20.469976,24.634142,40.00956,42.303425,1.1376829,0,39.390141,10.37199,6.5942912,1.1376829,1.2634616,0,0,0,0,0,13.628464,10.736519,123.99975,79.803429,107.17728,79.540192,87.665054,.90544891,4.277833,2.9969976,231.5160948038101
bihar,siwan,Matched,36.852444,0,3.844569,75.68676,28.638567,1.4952816,7.1809735,75.085426,75.085426,64.533943,9.9087877,9.9087877,21.258202,3.5335474,60.584164,14.624086,90.926453,8.9977312,0,.075816907,0,0,0,2.4783466,-219216.0407783901,25.247997,31.089569,21.98595,13.932741,7.7437425,14.390315,85.609688,6.3216372,65.023544,33.27726,0,1.6991949,51.953167,3.9897196,0,2.1478932,35.754543,.20730339,38.957886,15.906173,58.579262,35.683167,77.394829,94,94,,,,27.270311,94,94,,,,22.051584,0,0,,,,15.69792,25.165705,,,,,,2021.880182743073,31.807135,7.7997108,15.447514,14.174708,0,55.016296,76.630852,8.6222601,28.290527,.87616706,58.266926,12.566381,97.737625,2.2623727,0,0,0,0,0,-423110.5,31.193197,37.995087,14.400517,10.799616,5.6115842,5.7830224,64.804832,64.804832,95.549309,88.805611,7.8342886,75.68676,0,61.59721,3.173166,58.407677,17.291204,52.159309,49.400917,,65.914604,33.584507,77.449539,2.5374398,7.9331465,6.3801432,7.762897,5.5539708,3.0025401,7.0194745,11.205484,19.393063,61.786812,60.481136,.97195971,1.2755615,50.326973,24.617512,19.036703,0,0,0,0,0,0,1.2755615,22.6119,26.555252,122.8249,80.932037,116.80135,80.054756,87.227997,.91815162,16.130568,1.9685497,259.0637247562408
bihar,saran,Matched,41.956478,0,-5.2392054,70.364922,28.419844,1.321703,6.3629141,67.373627,67.373627,58.256149,6.5405221,6.5405221,19.884344,3.198158,60.724865,14.513521,87.05854,12.941462,0,0,0,0,0,2.2173121,-415774.9420397085,32.412762,29.968491,23.443174,11.825924,2.349648,17.554855,82.445145,6.5559468,70.862175,26.584471,0,2.5533562,45.653065,11.442216,0,4.6383915,41.165699,1.2576122,25.256937,12.130354,53.687901,41.018063,77.264381,94,94,,,,26.358505,94,94,,,,21.131859,0,0,,,,19.540363,30.091583,,,,,,2282.051517963409,29.923027,8.8070965,11.753397,9.3899574,0,63.218777,75.826302,16.868273,25.130404,2.7302601,56.674194,15.465138,90.24305,9.7569513,0,0,0,0,0,-302506.47,27.237099,30.96273,18.175285,21.365551,2.2593348,6.1187029,52.112961,52.112961,95.806938,87.609543,6.2030106,70.364922,0,53.640854,18.927084,63.430214,14.456861,51.659821,47.879539,,62.631012,19.278305,54.360371,24.94108,19.969933,24.309031,24.838936,12.747784,20.220329,21.411514,31.09194,41.697697,46.432358,34.570797,.52810746,1.1925524,38.104458,14.934293,7.3394985,1.4090633,3.7923281,.73405093,.67501247,.75547582,0,1.6868273,7.9545603,24.87044,123.09537,76.24189,145.37453,94.332176,102.2429,.91174495,21.261021,6.9936304,404.9731116294861
bihar,vaishali,Matched,38.070591,0,-1.9966574,72.106804,28.668411,1.3088157,6.2028131,66.80471,66.80471,56.937771,7.1390858,7.1390858,31.819286,4.0541539,45.473446,17.572123,91.506287,8.4025679,0,.091141686,0,0,0,2.1869166,-449915.2940929171,33.575119,32.428596,19.841963,10.03817,4.1161556,7.3453598,92.65464,6.0454898,76.937416,20.838331,0,2.2242565,52.03516,14.944187,0,2.9018748,39.610584,1.1615192,25.538769,10.497958,49.161663,45.771866,73.70858,94,94,,,,21.686686,94,94,,,,25.708267,0,0,,,,20.090044,31.136343,,,,,,1910.378370523453,30.396378,8.179018,19.156612,10.173516,0,48.31971,74.795746,4.6641521,34.638649,1.6194627,49.036858,14.705032,96.094345,3.9056528,0,0,0,0,0,-415686.25,41.190498,17.755064,17.134747,19.341125,4.5785646,5.4019084,61.254627,61.254627,100,90.105751,12.94753,72.106804,0,52.558212,23.222082,60.721924,27.766306,44.019207,43.572884,,59.814217,21.069199,53.217018,14.529549,4.1104517,4.8555689,11.309203,11.599977,5.5889082,7.4808278,10.124495,23.851349,36.730824,17.509443,4.922297,1.5656594,41.987022,21.61273,13.616469,0,5.5105782,.58301902,.78571963,0,0,0,11.318804,23.730249,118.59481,77.381691,117.79472,78.849892,86.776474,.90686244,10.379774,3.8475864,307.8896141052246
bihar,samastipur,Matched,32.045887,0,-1.5340066,78.462723,29.241087,1.1450675,5.3220983,59.369904,59.369904,49.05341,6.0834341,6.0834341,29.472702,3.959341,51.757294,14.634599,92.317093,7.5713782,.11152846,0,0,0,0,1.7817222,-740191.2543645628,51.002144,29.537355,11.867614,5.4719,2.1209826,3.0013661,96.998634,5.7989573,79.788956,18.308071,0,1.9029776,56.271084,6.9733672,0,2.496309,22.681664,1.056115,19.53643,7.7672443,30.257261,62.16703,78.273811,94,94,,,,20.007809,94,94,,,,20.620125,0,0,,,,25.888834,29.478771,,,,,,2528.337707042694,31.281389,7.1889615,21.102772,16.641157,0,48.977798,75.747353,5.4491763,35.376263,.54491764,42.773933,21.30489,94.190796,5.8092041,0,0,0,0,0,-574360.75,44.241161,23.057405,21.609705,6.3491211,4.7426066,6.0389733,64.811554,64.811554,96.184578,88.316971,5.4393606,78.462723,0,54.687862,8.4684305,44.751842,20.795532,44.590267,47.003216,,67.658493,16.100801,59.410877,16.134928,13.291815,20.547546,21.302544,13.708838,10.636733,22.241564,33.289085,43.789871,53.372299,37.591431,2.6097183,.81973904,52.149422,12.974715,3.4663677,1.8762598,4.4795218,2.6425076,0,2.8739429,0,0,11.182575,25.718218,118.63029,77.401978,117.86585,87.387283,96.336868,.89795429,10.296224,4.2029295,407.5274889469147
bihar,begusarai,Matched,38.866314,0,.59163046,77.600166,28.501648,1.3271625,6.2913671,67.094063,67.094063,55.829601,9.7925806,9.7925806,24.357203,.59019357,51.497425,23.55518,81.236923,18.691677,.071401365,0,0,0,0,2.1262445,-457538.1394726622,35.636417,30.814892,20.807781,10.769649,1.9712633,32.242237,67.757759,6.3917608,73.405418,22.711483,0,3.883105,47.988987,6.6229267,0,2.6847322,31.758762,.51906568,25.022816,5.5627918,41.433899,50.007469,71.868782,94,94,,,,21.846893,94,94,,,,30.087286,0,0,,,,19.963192,39.495869,,,,,,2139.501081347466,28.840219,7.4090104,19.723103,15.71774,0,48.683022,77.505531,36.539345,23.194017,3.276521,40.598808,32.930653,65.183746,34.816254,0,0,0,0,0,-534521.56,36.308105,32.666676,23.075439,7.949779,0,6.6875072,52.492023,52.492023,97.964684,86.855301,7.2145572,77.600166,0,58.544617,24.543684,58.42445,24.23628,57.04705,59.421146,,75.427467,22.151588,60.923851,9.1320028,12.116591,15.347823,17.106209,11.914602,14.702608,12.249681,14.732717,25.562399,26.353689,15.22643,1.2151051,0,48.101135,10.558734,6.6408916,2.1900849,1.4027079,.66682619,.49836588,0,0,1.5237722,9.0885057,24.057747,116.25892,74.932693,122.6364,84.438171,91.363518,.92208856,18.262131,6.9587173,498.0956463813782
bihar,khagaria,Matched,36.625999,0,2.6436586,79.691193,28.274948,1.0738866,5.06464,54.952137,54.952137,45.839249,6.5972791,6.5972791,23.59116,2.8050318,61.766262,11.670874,89.601585,10.310869,0,0,.087542929,0,0,1.9371815,-629655.7915310514,48.324398,26.14991,12.481072,9.5723839,3.4722342,9.911377,90.088623,6.2711978,79.343674,18.420473,0,2.2358584,54.334938,8.5629377,0,1.5540398,28.244247,.87115049,20.392086,8.2191105,34.497261,61.236553,78.22287,94,94,,,,21.48629,94,94,,,,20.044882,0,0,,,,29.158577,28.775284,,,,,,1058.488634347916,30.280203,6.4103546,21.004353,22.061413,0,49.571709,71.360657,10.564758,29.824751,0,54.304565,15.870683,82.648163,17.351835,0,0,0,0,0,-710656.44,49.310692,31.032681,7.5929222,8.0451822,4.0185242,6.5432472,66.822754,66.822754,96.452171,90.960938,11.206596,79.691193,0,51.259506,7.2978964,50.645233,9.8943501,44.24268,48.323639,,64.488297,26.377508,65.530548,15.785338,7.6209307,13.393436,20.204357,6.0293851,9.4372873,23.074789,32.213791,43.783009,69.461754,49.173141,3.2805915,1.4422765,43.518452,9.6750031,2.2472229,1.4803628,2.3071685,0,0,0,0,1.6493311,7.5488477,30.402119,116.51959,75.509254,159.79283,121.62227,129.05711,.91370022,9.4337749,11.906408,170.6544554233551
bihar,bhagalpur,Matched,30.46344,0,8.3629627,86.407135,28.386517,1.3824505,6.5480146,67.529419,67.529419,58.552711,12.162916,12.162916,22.445042,3.6776364,51.80257,21.174963,81.959221,17.920757,0,.12002359,0,0,0,2.5682108,-171063.928049372,29.818619,20.547176,23.355461,15.552002,10.726744,31.292498,68.707504,6.4392705,74.401978,23.060766,0,2.5372603,62.128799,4.2456193,0,2.7665057,49.845558,.58167452,35.097385,10.893377,64.347305,30.195078,71.778137,94,94,,,,22.787279,94,94,,,,28.291044,0,0,,,,21.471273,38.012302,,,,,,2095.441358327866,28.99412,9.5743303,12.164298,7.0541067,0,57.241249,81.123482,46.850224,19.821505,.84099078,42.098328,36.766869,66.560028,33.439972,0,0,0,0,0,123604.92,20.415039,20.6346,16.544516,17.329933,25.075916,6.5113673,49.695976,49.695976,96.710876,92.592239,12.608582,86.407135,0,64.932991,19.854885,70.009659,9.6833639,67.574883,65.511009,,78.694534,57.161701,57.290089,15.630972,6.2233729,5.2088661,10.364289,3.6637101,4.4433703,9.5644064,17.840166,26.018429,28.631378,22.502806,4.1164641,2.5264103,26.547426,12.369779,7.0228367,2.2622006,1.2483703,0,0,.38396269,0,.54266793,3.1121318,31.723469,117.56382,75.62941,123.59386,79.894409,87.088615,.91811693,17.784292,9.9296436,518.6582218408585
bihar,banka,Matched,33.756821,0,5.8702698,91.999542,29.33581,1.114079,5.0986862,58.951061,58.951061,48.427605,4.0292382,4.0292382,26.222239,2.8963664,58.0518,12.560159,93.472229,6.2649698,.262802,0,0,0,0,1.9244105,-649464.0849843645,47.273964,27.321634,14.655108,7.1879745,3.5613172,3.8424559,96.157547,5.7334895,80.871132,17.024103,0,2.1047666,57.166977,2.206583,0,2.8367198,30.028629,.4541339,23.457661,4.4193211,45.631222,49.276909,74.475342,94,94,,,,20.318361,94,94,,,,24.584517,0,0,,,,22.062796,42.053932,,,,,,1076.943863391876,31.407753,8.2787409,12.725982,11.834714,0,56.850754,81.533958,6.49156,23.812901,2.9865763,53.995491,19.205036,91.724022,8.2759781,0,0,0,0,0,-354560.5,38.037796,20.336637,21.422749,12.782216,7.4205995,5.5381522,58.08881,58.08881,96.698219,90.923798,8.0768528,91.999542,0,57.942963,13.906471,68.569008,17.888937,60.166054,62.44175,,77.278069,32.233971,52.181244,17.533655,8.4540215,9.3982906,15.000781,7.1027679,8.5110884,14.377933,17.463194,23.360546,45.070328,42.215462,4.462419,2.2144935,38.647289,13.238461,9.647357,5.9339204,2.8552072,0,0,0,0,.38185647,14.590729,26.688856,123.11072,79.826248,121.23525,78.271439,86.536926,.90614051,20.385586,6.3484335,195.5093173980713
bihar,munger,Matched,37.627884,0,.58532476,87.034706,29.382792,1.5197035,7.4577813,72.902122,72.902122,64.698914,14.369315,14.369315,16.44767,3.2173316,58.63945,20.958191,85.895309,13.710697,.3939949,0,0,0,0,2.755054,-30335.90788216022,22.545441,23.821144,19.432255,23.9849,10.216263,36.332912,63.667088,5.9203916,76.124863,20.877542,0,2.9975972,54.732872,7.9003892,0,2.5751617,53.81778,.32429987,37.736042,6.899128,66.40184,28.568577,71.213333,94,94,,,,24.824684,94,94,,,,30.471191,0,0,,,,20.154501,31.506956,,,,,,841.5365830659866,28.92223,8.2873821,18.694992,8.6207409,0,56.734623,77.270943,40.675217,9.438097,6.0848722,60.419392,22.437416,76.513,22.469841,1.0171582,0,0,0,0,-47475.602,15.732508,29.61174,26.110428,20.700481,7.8448439,6.5587778,50.93045,50.93045,94.13118,92.360756,8.485714,87.034706,0,57.992996,13.440034,76.204216,9.4356995,62.275879,60.647499,,86.555717,27.755487,58.689671,11.700085,7.7414184,8.2348766,9.916563,3.1782811,7.1054444,11.080152,17.241472,28.489893,26.901194,16.101841,1.8128937,0,37.206821,12.392547,7.8828945,1.9662033,.56445056,.58094496,0,.59379661,0,0,5.404706,31.341679,119.11484,76.761795,143.50993,86.060501,94.132706,.91044545,19.154564,3.980032,174.2106608748436
bihar,lakhisarai,Matched,42.1367,0,12.129067,85.254181,28.523397,1.202016,5.676187,61.532532,61.532532,51.542633,7.1264334,7.1264334,29.344091,3.2536507,48.737724,17.953226,98.021187,1.9788146,0,0,0,0,0,2.3736804,-309792.0085099406,31.933304,26.135725,19.907423,16.676723,5.3468246,24.757387,75.242615,6.8497157,76.253578,21.328472,0,2.4179487,48.889835,7.2572336,0,1.0721333,46.6185,.50554007,23.192791,5.2117152,59.987896,36.788792,68.550591,94,94,94,,,19.466736,94,94,94,,,33.220947,0,0,0,,,20.262045,38.906384,,,,,,579.7666940689087,31.252209,7.5722013,24.941296,11.564328,0,44.546013,67.452507,34.460609,26.800564,8.2026777,45.566292,19.430464,98.961304,1.0386934,0,0,0,0,0,-267382.97,36.255356,16.782696,20.790075,15.605604,10.566268,6.8901143,64.606407,64.606407,90.387245,91.026535,19.386301,85.254181,0,50.564587,18.404205,80.73629,17.717888,70.596619,50.826706,,70.565765,32.136108,66.754494,8.2539196,6.107677,9.2405272,18.187601,9.0446625,10.021557,18.267357,15.273815,28.742167,63.485561,34.688507,4.5576439,6.1012425,49.856171,20.333342,8.6849842,2.7776332,1.9425035,.50502205,0,0,0,0,10.838329,29.83008,120.11906,78.14045,127.6108,84.218407,92.326149,.90467465,31.234354,10.264853,111.2694037556648
bihar,sheikhpura,Matched,43.920559,0,16.70158,85.78138,29.294649,1.1565303,5.4479508,58.473022,58.473022,50.000908,7.1790972,7.1790972,27.017672,.92149246,55.830551,16.230286,95.322617,4.6001067,0,0,.077275813,0,0,2.3860798,-282953.5839620078,30.16448,27.13306,21.290379,16.754173,4.6579099,24.644707,75.355293,6.3005295,74.257942,22.479149,0,3.2629085,46.282764,11.141116,0,1.2626171,45.012913,.49056566,20.028025,5.8295751,52.532463,43.514408,65.24173,94,94,,,,18.170353,94,94,,,,36.121895,0,0,,,,17.48074,28.459415,,,,,,346.6932410597801,31.256554,8.7825651,18.974995,6.3440337,0,45.680012,72.62928,43.479218,34.694721,0,56.341469,8.9638081,93.608826,6.3911734,0,0,0,0,0,-201264.88,30.278946,21.130184,12.242293,27.481207,8.8673697,6.3910503,57.837296,57.837296,96.972473,90.203323,27.842695,85.78138,0,62.000519,5.9446959,71.173141,13.339681,57.733196,51.931244,,51.400642,19.033915,72.293678,3.2279215,5.6715369,5.639791,6.2771573,4.9398808,4.3733931,5.6854811,8.2360792,9.9630747,42.159081,23.311502,3.6666467,0,28.989029,16.108236,8.6549368,2.3143094,.59167671,.59167671,0,0,0,1.0042411,13.283762,19.420593,122.8584,80.718102,110.25111,76.802094,85.903671,.89374232,9.0947437,7.8819184,68.43078115582466
